2026-03-10T02:31:02+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES:  | ERR: SSL certificate problem: self signed certificate in certificate chain
2026-03-17T11:47:07+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":766,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748027,"text":"Step 1 of 1\nSend $50.00 to Rajani\n\nMethod: venmo\nHandle: $rajani45\n\n\ud83d\udcf8 After sending the payment, upload the receipt here.","entities":[{"offset":0,"length":11,"type":"bold"},{"offset":17,"length":6,"type":"bold"},{"offset":27,"length":6,"type":"bold"},{"offset":43,"length":5,"type":"code"},{"offset":57,"length":9,"type":"code"}]}} | ERR: 
2026-03-17T11:47:22+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":768,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748042,"photo":[{"file_id":"AgACAgUAAxkBAAIC_2m5P0lXY8EQFveIruR3dwE811pIAALfDmsbKFzJVfwfXCa7RUvsAQADAgADcwADOgQ","file_unique_id":"AQAD3w5rGyhcyVV4","file_size":1324,"width":60,"height":90},{"file_id":"AgACAgUAAxkBAAIC_2m5P0lXY8EQFveIruR3dwE811pIAALfDmsbKFzJVfwfXCa7RUvsAQADAgADbQADOgQ","file_unique_id":"AQAD3w5rGyhcyVVy","file_size":12685,"width":213,"height":320},{"file_id":"AgACAgUAAxkBAAIC_2m5P0lXY8EQFveIruR3dwE811pIAALfDmsbKFzJVfwfXCa7RUvsAQADAgADeAADOgQ","file_unique_id":"AQAD3w5rGyhcyVV9","file_size":45828,"width":533,"height":800},{"file_id":"AgACAgUAAxkBAAIC_2m5P0lXY8EQFveIruR3dwE811pIAALfDmsbKFzJVfwfXCa7RUvsAQADAgADeQADOgQ","file_unique_id":"AQAD3w5rGyhcyVV-","file_size":88642,"width":853,"height":1280},{"file_id":"AgACAgUAAxkBAAIC_2m5P0lXY8EQFveIruR3dwE811pIAALfDmsbKFzJVfwfXCa7RUvsAQADAgADdwADOgQ","file_unique_id":"AQAD3w5rGyhcyVV8","file_size":109486,"width":1024,"height":1536}],"caption":"\ud83d\udcb0 Withdrawal Credited\n\nPlayer Vijay48 has sent $50.00 toward your withdrawal request.\nThis amount has been deposited into your account.\n\nThis payment: $50.00\nTotal requested: $100.00\nPaid so far: $50.00 of $100.00\nRemaining: $50.00\n\nPayment method: venmo\nReference: WD-2 / PART-4\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.","caption_entities":[{"offset":0,"length":22,"type":"bold"},{"offset":31,"length":7,"type":"bold"},{"offset":48,"length":6,"type":"bold"},{"offset":108,"length":27,"type":"bold"},{"offset":152,"length":6,"type":"bold"},{"offset":176,"length":7,"type":"bold"},{"offset":197,"length":6,"type":"bold"},{"offset":226,"length":6,"type":"bold"},{"offset":282,"length":140,"type":"italic"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udea8 Didn't Receive","callback_data":"DISPUTE_SPLIT_4"},{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:47:23+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":769,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748043,"text":"\u2705 All payment receipts have been submitted.\nYour deposit has been approved and your wallet is credited instantly! Recipients have 10 minutes to review the payment.","entities":[{"offset":2,"length":41,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:47:35+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:47:36+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":770,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748056,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T11:47:43+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:47:43+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":770,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748056,"edit_date":1773748063,"text":"\ud83d\udcb0 Balance is : $150.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:47:50+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:47:51+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":771,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748071,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T11:47:53+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:47:54+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":771,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748071,"edit_date":1773748074,"text":"Welcome to the bookie bot!\n\n\u2794 Selected: Active Requests","entities":[{"offset":28,"length":27,"type":"bold"}]}} | ERR: 
2026-03-17T11:47:55+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":772,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748075,"text":"\ud83d\udd52 Your Active Requests\n\n\ud83c\udfe7 Pending Withdrawals:\n\u2022 #2 - $100.00 (Partially Paid)\n  Paid: $50.00","entities":[{"offset":0,"length":23,"type":"bold"},{"offset":25,"length":23,"type":"bold"},{"offset":56,"length":7,"type":"bold"},{"offset":83,"length":12,"type":"italic"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:48:13+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:48:14+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":773,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748094,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T11:48:16+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:48:17+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":773,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748094,"edit_date":1773748097,"text":"\ud83d\udcb0 Balance is : $150.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:49:32+00:00 | TOKEN: 81644488... | METHOD: getFile | RES: {"ok":true,"result":{"file_id":"AgACAgUAAxkBAAIC_2m5P0lXY8EQFveIruR3dwE811pIAALfDmsbKFzJVfwfXCa7RUvsAQADAgADdwADOgQ","file_unique_id":"AQAD3w5rGyhcyVV8","file_size":109486,"file_path":"photos/file_15.jpg"}} | ERR: 
2026-03-17T11:49:54+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:49:55+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":774,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748195,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T11:49:57+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:49:58+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":774,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748195,"edit_date":1773748198,"text":"Welcome to the bookie bot!\n\n\u2794 You selected: Deposit","entities":[{"offset":28,"length":23,"type":"bold"}]}} | ERR: 
2026-03-17T11:49:59+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":775,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748199,"text":"How much would you like to deposit? (Please type a number, e.g. 50)"}} | ERR: 
2026-03-17T11:50:03+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":777,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748203,"text":"Please select the wallet you want to use for this $20 deposit:","reply_markup":{"inline_keyboard":[[{"text":"Wallet: venmo","callback_data":"DEPOSIT_METHOD_venmo"},{"text":"Wallet: paypal","callback_data":"DEPOSIT_METHOD_paypal"}]]}}} | ERR: 
2026-03-17T11:50:05+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:50:06+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":777,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748203,"edit_date":1773748206,"text":"Please select the wallet you want to use for this $20 deposit:\n\n\u2794 Wallet selected is venmo","entities":[{"offset":64,"length":26,"type":"bold"}]}} | ERR: 
2026-03-17T11:50:07+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":778,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748207,"text":"Step 1 of 1\nSend $20.00 to Rajani\n\nMethod: venmo\nHandle: $rajani45\n\n\ud83d\udcf8 After sending the payment, upload the receipt here.","entities":[{"offset":0,"length":11,"type":"bold"},{"offset":17,"length":6,"type":"bold"},{"offset":27,"length":6,"type":"bold"},{"offset":43,"length":5,"type":"code"},{"offset":57,"length":9,"type":"code"}]}} | ERR: 
2026-03-17T11:50:23+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":780,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748223,"photo":[{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADcwADOgQ","file_unique_id":"AQAD9A5rGyhcyVV4","file_size":739,"width":60,"height":90},{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADbQADOgQ","file_unique_id":"AQAD9A5rGyhcyVVy","file_size":7716,"width":213,"height":320},{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADeAADOgQ","file_unique_id":"AQAD9A5rGyhcyVV9","file_size":29738,"width":533,"height":800},{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADeQADOgQ","file_unique_id":"AQAD9A5rGyhcyVV-","file_size":56568,"width":853,"height":1280},{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADdwADOgQ","file_unique_id":"AQAD9A5rGyhcyVV8","file_size":67656,"width":1024,"height":1536}],"caption":"\ud83d\udcb0 Withdrawal Credited\n\nPlayer Vijay48 has sent $20.00 toward your withdrawal request.\nThis amount has been deposited into your account.\n\nThis payment: $20.00\nTotal requested: $100.00\nPaid so far: $70.00 of $100.00\nRemaining: $30.00\n\nPayment method: venmo\nReference: WD-2 / PART-5\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.","caption_entities":[{"offset":0,"length":22,"type":"bold"},{"offset":31,"length":7,"type":"bold"},{"offset":48,"length":6,"type":"bold"},{"offset":108,"length":27,"type":"bold"},{"offset":152,"length":6,"type":"bold"},{"offset":176,"length":7,"type":"bold"},{"offset":197,"length":6,"type":"bold"},{"offset":226,"length":6,"type":"bold"},{"offset":282,"length":140,"type":"italic"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udea8 Didn't Receive","callback_data":"DISPUTE_SPLIT_5"},{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:50:23+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":781,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748223,"text":"\u2705 All payment receipts have been submitted.\nYour deposit has been approved and your wallet is credited instantly! Recipients have 10 minutes to review the payment.","entities":[{"offset":2,"length":41,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:50:41+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:50:42+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":782,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748242,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T11:50:44+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:50:44+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":782,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748242,"edit_date":1773748244,"text":"\ud83d\udcb0 Balance is : $170.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:51:16+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:51:17+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":783,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773748277,"text":"\ud83d\udea8 DISPUTE: Split #5\nRecipient claimed they didn't receive payment.","entities":[{"offset":3,"length":17,"type":"bold"}]}} | ERR: 
2026-03-17T11:51:18+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":784,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748278,"text":"We have notified the bookie and Admin."}} | ERR: 
2026-03-17T11:51:18+00:00 | TOKEN: 81644488... | METHOD: editMessageCaption | RES: {"ok":true,"result":{"message_id":780,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748223,"edit_date":1773748278,"photo":[{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADcwADOgQ","file_unique_id":"AQAD9A5rGyhcyVV4","file_size":739,"width":60,"height":90},{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADbQADOgQ","file_unique_id":"AQAD9A5rGyhcyVVy","file_size":7716,"width":213,"height":320},{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADeAADOgQ","file_unique_id":"AQAD9A5rGyhcyVV9","file_size":29738,"width":533,"height":800},{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADeQADOgQ","file_unique_id":"AQAD9A5rGyhcyVV-","file_size":56568,"width":853,"height":1280},{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADdwADOgQ","file_unique_id":"AQAD9A5rGyhcyVV8","file_size":67656,"width":1024,"height":1536}],"caption":"\ud83d\udcb0 Withdrawal Credited\n\nPlayer Vijay48 has sent $20.00 toward your withdrawal request.\nThis amount has been deposited into your account.\n\nThis payment: $20.00\nTotal requested: $100.00\nPaid so far: $70.00 of $100.00\nRemaining: $30.00\n\nPayment method: venmo\nReference: WD-2 / PART-5\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.\n\n\u274c DISPUTED","caption_entities":[{"offset":451,"length":8,"type":"bold"}]}} | ERR: 
2026-03-17T11:51:19+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":785,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773748279,"text":"\u26a0\ufe0f Split Disputed!\n\nSplit ID: #5\nDeposit ID: #4\nDepositor: Vijay48\nAmount: $20.00\nNotified At: 17:20:22\n\nThe recipient claims they did NOT receive this payment. Please check your dashboard and resolve manually.","entities":[{"offset":3,"length":15,"type":"bold"},{"offset":30,"length":2,"type":"bold"},{"offset":45,"length":2,"type":"bold"},{"offset":59,"length":7,"type":"bold"},{"offset":75,"length":6,"type":"bold"},{"offset":95,"length":8,"type":"bold"}]}} | ERR: 
2026-03-17T11:51:28+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":787,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748288,"text":"Welcome to Rajani's bookie bot!","entities":[{"offset":11,"length":6,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T11:51:30+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:51:31+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":787,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773748288,"edit_date":1773748291,"text":"\ud83d\udcb0 Balance is : $150.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:51:35+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:51:36+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":788,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748296,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T11:51:39+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:51:40+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":788,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748296,"edit_date":1773748300,"text":"\ud83d\udcb0 Balance is : $150.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:52:19+00:00 | TOKEN: 81644488... | METHOD: getFile | RES: {"ok":true,"result":{"file_id":"AgACAgUAAxkBAAIDC2m5P_3D8-mrTdFdewoEdPu9XudGAAL0DmsbKFzJVXC3LDePMQk9AQADAgADdwADOgQ","file_unique_id":"AQAD9A5rGyhcyVV8","file_size":67656,"file_path":"photos/file_16.jpg"}} | ERR: 
2026-03-17T11:54:24+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":789,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748464,"text":"\u2705 Deposit Finalized!\nYour $20.00 split deposit is fully approved. (Note: Credits were incrementally added as splits were accepted).","entities":[{"offset":2,"length":18,"type":"bold"}]}} | ERR: 
2026-03-17T11:54:35+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:54:36+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":790,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748476,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T11:54:39+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:54:40+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":790,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748476,"edit_date":1773748479,"text":"\ud83d\udcb0 Balance is : $150.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T11:55:18+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
